Adelaide,Albany,Albury,AliceSprings,Ballarat,Bendigo,Brisbane,Cairns,Canberra,Cobar,CoffsHarbour,Darwin,GoldCoast,Hobart,Launceston,Melbourne,Mildura,Moree,MountGambier,Newcastle,Nuriootpa,Penrith,Perth,Portland,Richmond,Sale,Sydney,Townsville,WaggaWagga,Wollongong
0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0
0.0,2.8,0.0,0.0,0.0,0.0,0.0,9.8,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
0.6,0.0,,0.0,0.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.4,0.0,8.6,0.0,0.4,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.6,4.0
,0.0,33.4,0.0,3.4,8.2,0.0,0.0,5.8,0.0,0.0,0.6,0.0,1.0,0.8,,0.0,0.0,0.2,0.0,0.0,1.8,0.0,0.2,0.6,7.0,3.0,0.0,3.4,11.8
0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.2,0.2,0.0,0.4,0.0,0.2,0.0,0.8,0.2,0.0,0.0,0.0
0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.4,0.0,0.0,0.0,3.4
0.0,0.0,0.0,0.0,4.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.4,0.0,0.0,3.8,0.0,0.0,0.2,0.0,5.8,0.0,1.6,0.0,0.0,0.0,0.0
16.4,0.0,0.8,0.0,4.6,2.8,0.6,0.0,23.6,2.0,2.6,0.0,0.4,3.4,0.0,2.4,1.0,5.2,10.0,0.8,12.0,7.6,0.0,12.6,4.0,0.4,9.8,0.0,0.8,1.0
2.0,0.0,7.6,0.0,3.6,1.8,11.6,0.0,33.0,0.2,6.0,0.0,13.4,0.0,0.0,0.6,2.6,4.2,2.2,2.6,0.4,7.8,0.0,1.6,6.2,7.8,3.4,0.0,25.6,19.0
0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,1.0,,0.0,0.0,1.4,6.0,0.0,15.4,0.0,2.2,9.0,2.2,4.4,0.0,0.0,30.4
0.0,10.4,0.0,0.0,0.4,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.6,0.0,,0.0,0.0,0.2,0.8,0.0,0.2,4.4,0.0,0.0,3.4,0.2,0.0,0.0,11.2
0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0
0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.2,0.0,1.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2.0,0.0,0.0,1.4,0.0,2.2,0.0,0.0,1.8,0.0,6.0,0.0,0.0,0.2,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.0,0.4,1.4,0.0,0.0,0.2,1.2,0.0,1.8,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.4,0.0,0.6,0.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.6,0.0,7.6,0.0,4.2,0.0,0.2,0.2,0.0,0.0,0.0,3.8,0.2,0.0,0.6,0.0,0.0,0.0,2.4
0.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.2,7.4,0.0,0.0,9.2
0.0,0.6,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,4.6,1.2,0.0,0.0,0.0,0.2,0.0,0.8,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,4.8,0.2,1.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,6.8,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,8.2,0.0,0.0,0.0,0.0,5.8,3.2,0.0,0.0,,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,4.6,3.2,0.6,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.6,0.4,0.0,0.0,3.6,2.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2.8,20.0,3.2,0.4,0.0,3.2,0.0,0.2,0.0,0.0,6.8,0.0,1.4,0.0,0.0,0.0,
0.0,6.6,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.6,16.8,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,5.8,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0,1.6,0.0,0.0,3.8
0.0,9.2,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,3.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,26.0,0.2,0.0,0.2,1.4,0.0,0.0,2.8
0.4,20.4,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,0.0,0.2,2.0,0.0,0.0
8.0,15.2,0.4,8.2,1.4,0.0,0.0,3.8,0.0,1.2,0.0,3.0,0.0,0.6,11.0,0.0,0.6,0.0,6.4,0.0,4.0,0.0,0.4,4.0,0.0,1.0,0.0,0.0,0.0,0.0
0.2,4.2,10.6,26.6,0.0,2.2,0.0,0.2,9.0,10.6,0.0,0.0,0.0,0.4,0.4,1.6,1.6,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,11.2,0.0,0.0,19.6,3.0
3.8,0.5,24.6,0.2,0.0,0.0,0.0,0.0,8.6,7.6,0.0,20.4,7.0,0.0,0.0,1.6,0.0,0.0,1.2,0.0,0.0,0.4,0.0,0.2,0.6,5.2,0.0,0.0,22.2,1.0
0.2,0.0,1.6,0.0,0.4,0.0,0.0,0.0,0.2,0.2,9.2,0.0,1.6,10.4,0.4,0.4,0.0,5.2,2.0,3.6,0.0,20.4,0.0,1.2,3.8,0.8,9.2,0.0,4.6,14.8
0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,11.0,0.0,5.8,8.2,3.6,0.0,0.0,0.0,0.0,0.6,0.0,0.2,0.0,0.8,0.2,0.2,11.4,0.2,0.0,0.6
0.0,10.4,0.0,0.0,0.0,0.0,22.0,0.8,0.0,0.0,38.0,0.0,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.2,0.6,0.0,0.0
0.0,0.2,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.6,11.8,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,2.8,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,1.4,0.0,0.0,0.0,0.0,1.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.2,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.0,0.4,0.2,0.0,2.8,0.0,0.2,1.6,0.0,0.0,4.0,0.0,0.4,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,6.2,4.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,12.8,0.0,0.0,8.8,0.0,10.4,0.0,0.0,8.0
0.0,0.0,0.0,0.0,0.6,0.0,64.0,0.0,0.0,0.0,159.8,0.8,14.0,0.6,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.2,0.0,3.6,0.2,0.0,0.0,0.4,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,16.6,1.0,0.0,0.0,0.0,0.0,2.0,0.0,5.4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,6.6,0.0,0.4,0.0,0.0,0.4,0.0,1.6,0.0,0.0,3.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.2,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0,,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.2,4.6,18.8,0.8,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,17.8,0.2,0.0,2.0,1.2,0.2,0.6,0.0,11.8,1.8,3.6,3.6,0.0,0.2,0.0
0.0,0.0,0.4,0.0,5.0,1.2,0.0,0.0,9.8,2.0,0.0,0.0,0.2,0.0,0.0,4.8,0.0,0.0,0.2,3.8,0.0,18.2,8.0,0.0,11.8,7.4,10.2,0.0,13.6,10.8
0.0,10.6,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,0.0,3.4,7.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.6,9.6,0.0,3.2,0.0,1.2,0.0,0.0,0.0
4.2,18.0,0.0,2.4,1.4,0.0,0.0,0.0,0.0,,0.0,0.2,0.0,0.0,0.0,0.6,0.4,0.0,0.4,0.0,0.4,0.2,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
0.0,,0.0,0.0,0.0,0.0,0.0,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,0.0,0.0
0.0,2.0,0.0,0.0,0.4,0.0,0.0,2.6,0.0,0.0,0.0,13.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,12.6,0.0,0.0,0.0,2.0,1.8,9.0,0.0,0.0,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0
0.0,17.6,0.0,0.0,0.0,0.0,0.2,24.2,0.8,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.2,0.0,0.0,1.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.0,4.5,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4,0.0,0.0,2.2,0.0,0.0,0.0,3.6,0.0,0.0,0.0,30.4,0.0,0.0,0.0,0.0,0.0,10.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,0.0,3.2,0.0,0.0,0.6,0.0,0.0,4.2,0.0,19.4,13.2,0.0,0.0,0.8,0.0,1.2,4.6,0.0,6.8,5.2,12.2,1.2,0.0,9.6,0.0,8.6,0.0,0.0,4.2
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0
0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,21.4,0.0,0.0
0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0
0.0,0.0,0.8,21.0,0.0,0.0,0.0,40.4,0.0,0.0,0.0,20.8,0.0,0.4,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.2,17.6,0.0,0.0,3.8,32.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.4,0.0,0.0,2.0,0.0,0.2,0.8,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.2,8.2,0.0,0.0,2.0,22.8,1.2,0.0,0.0,0.0,0.0,0.0,0.0,13.2,0.0,0.2,0.0,0.0,0.2,0.0,0.2,4.0,0.0,0.0
0.0,0.0,0.2,0.0,0.0,0.0,3.4,11.6,0.0,0.6,2.6,1.4,5.6,0.2,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.4,109.0,0.0,0.0,0.0,0.0,0.2,1.8,0.0,0.0,0.0,18.4,0.0,2.0,0.0,0.4,0.0,0.4,0.0,0.0,0.0,70.2,0.0,15.4
0.0,1.4,0.0,0.0,0.0,0.0,0.0,23.8,0.0,0.0,2.8,0.0,8.8,0.0,0.0,0.0,0.0,5.2,0.0,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,144.2,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,21.6,27.2,0.0,0.0,2.2,0.0,2.6,0.0,0.0,0.0,0.0,3.2,0.8,0.6,0.0,0.0,0.0,2.6,0.0,0.0,0.0,11.4,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,39.2,3.4,0.0,0.0,5.8,0.0,6.4,5.8,2.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
,0.6,0.0,0.0,0.2,0.0,54.6,0.0,43.0,0.0,42.4,0.0,35.0,0.8,5.8,,0.0,5.0,0.0,8.6,0.0,27.2,0.0,0.0,24.6,4.2,16.8,0.0,0.6,72.6
,0.0,0.0,0.0,0.0,0.0,145.0,3.4,0.4,0.0,208.5,25.6,108.2,0.2,0.1,,0.0,76.8,0.0,38.6,0.0,5.0,0.0,0.0,5.8,0.0,15.8,0.0,0.0,9.0
0.0,0.0,0.0,0.0,0.4,0.0,2.2,8.2,15.0,0.0,172.2,0.2,73.2,0.0,0.0,7.2,0.0,54.6,1.8,68.8,0.0,101.8,0.0,3.4,111.8,0.0,95.2,0.0,10.2,139.0
0.0,1.6,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.2,0.0,0.8,0.0,0.0,0.8
2.4,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,11.2,0.0,2.4,0.0,0.0,0.0,3.6,0.0,0.0,0.2,0.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.4,2.0,0.0,0.2,0.0,26.6,11.8,39.2,0.2,1.0,0.0,0.0,0.0,0.4,0.0,59.6,0.0,77.6,0.0,37.8,0.0,0.0,45.6,2.4,31.8,3.6,1.0,43.8
0.0,0.0,0.0,0.0,0.0,0.0,14.8,0.0,0.0,0.2,16.0,0.8,70.8,0.0,0.0,0.0,0.0,11.4,0.0,89.8,0.0,15.8,0.0,0.0,21.8,0.2,15.2,0.6,0.0,12.6
0.0,1.2,0.0,0.0,0.0,0.0,91.6,0.4,0.0,6.2,36.0,18.8,86.8,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.4,0.0,0.0,7.6,0.0,7.4,61.2,0.0,9.6
0.0,1.0,0.0,0.0,0.0,0.0,11.8,21.4,0.0,0.8,13.8,7.4,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.2,0.0,1.4,0.2,4.4,1.8,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,4.6,8.8,0.0,0.0,3.8,13.4,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.4
0.0,0.0,0.0,0.0,0.0,0.0,2.2,9.2,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2,0.0,0.0,0.0,0.0,7.2,1.8,0.0,0.0,2.4,0.8,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.2,0.0,0.0,0.9,4.8,1.6,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,5.0,4.8,0.0,0.0,2.5,1.6,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.2,0.0,0.0
0.4,0.0,0.0,0.0,0.0,0.0,3.2,4.2,0.0,0.0,0.3,13.0,2.8,0.4,0.0,0.0,0.0,0.0,1.2,0.0,2.6,0.0,0.0,0.4,0.0,0.0,0.0,3.0,0.0,0.0
0.0,29.4,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.6,15.2,1.8,6.6,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,18.0,0.2,0.0,0.2,0.0,0.0,0.0,0.2
0.0,2.0,0.0,0.0,0.0,0.0,0.2,10.0,0.0,0.0,2.0,6.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.4,5.4,0.0,0.0,0.6,31.8,5.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,0.0,0.0,0.0,12.0,8.6,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.2
0.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,26.2,0.0,0.4,0.0,1.0,0.0,0.0,0.0
,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,,0.0,0.0,0.6,1.6,0.0,0.0,0.0,4.2,0.0,0.0,0.2,0.0,0.0,0.0
0.2,6.4,0.2,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.4,3.0,,0.0,0.0,2.2,0.0,0.8,0.0,0.0,4.6,0.0,6.0,0.0,0.0,0.0,0.2
0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,17.4,0.0,0.0,0.2,2.8,0.0,0.0,0.0,2.0,0.0,0.6,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,0.0,0.0,0.4,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.0
0.0,1.6,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,3.2,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
0.2,0.4,2.6,0.0,1.0,5.8,5.0,0.6,0.6,0.0,10.8,0.0,5.4,0.0,,0.0,0.0,0.0,1.2,0.0,0.4,0.0,0.0,1.0,0.0,0.6,0.0,21.8,0.6,0.0
1.2,0.0,17.4,0.0,2.0,3.2,0.4,5.4,12.6,7.8,1.2,0.0,2.6,20.2,43.0,0.4,0.0,0.0,9.0,0.0,0.0,0.0,0.0,18.8,0.0,7.2,0.0,5.2,24.2,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,0.0,0.0,0.0,1.4,0.0,0.0,1.6,0.0,0.0,5.0,1.0,0.0,2.5,0.0,0.0,0.2,0.0,0.4,1.0,7.2,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,0.0,0.0,1.4,26.2,0.0,0.6,,0.0,0.0,4.6,2.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,21.2,12.4,0.0,0.0,1.7,26.2,2.4,2.0,15.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0
0.0,21.2,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0
